gameId,gameDate,teamCity,teamName,teamId,opponentTeamCity,opponentTeamName,opponentTeamId,home,win,teamScore,opponentScore,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,numMinutes,q1Points,q2Points,q3Points,q4Points,benchPoints,biggestLead,biggestScoringRun,leadChanges,pointsFastBreak,pointsFromTurnovers,pointsInThePaint,pointsSecondChance,timesTied,timeoutsRemaining,seasonWins,seasonLosses,coachId,gameId,gameType,gameLabel,gameSubLabel,seriesGameNumber
22000678,2021-03-25 19:30:00,Miami,Heat,1610612748,Portland,Trail Blazers,1610612757,1,0,122,125,34.0,7.0,3.0,84.0,47.0,0.56,34.0,16.0,0.471,13.0,12.0,0.923,34.0,5.0,39.0,18.0,11.0,-3.0,240.0,,,,,,,,,,,,,,,,,,22000678,Regular Season,,,
22000668,2021-03-24 19:30:00,Toronto,Raptors,1610612761,Denver,Nuggets,1610612743,1,1,135,111,31.0,6.0,3.0,89.0,45.0,0.506,48.0,24.0,0.5,23.0,21.0,0.913,36.0,9.0,45.0,21.0,10.0,24.0,240.0,,,,,,,,,,,,,,,,,,22000668,Regular Season,,,
22000639,2021-03-19 22:00:00,Dallas,Mavericks,1610612742,Portland,Trail Blazers,1610612757,0,0,119,125,25.0,4.0,4.0,81.0,44.0,0.543,42.0,19.0,0.452,13.0,12.0,0.923,34.0,5.0,39.0,16.0,12.0,-6.0,240.0,,,,,,,,,,,,,,,,,,22000639,Regular Season,,,
22000614,2021-03-16 22:00:00,Portland,Trail Blazers,1610612757,New Orleans,Pelicans,1610612740,1,1,125,124,20.0,8.0,8.0,73.0,38.0,0.521,43.0,18.0,0.419,31.0,31.0,1.0,28.0,4.0,32.0,19.0,17.0,1.0,240.0,,,,,,,,,,,,,,,,,,22000614,Regular Season,,,
22000579,2021-03-12 20:00:00,Philadelphia,76ers,1610612755,Washington,Wizards,1610612764,0,1,127,101,26.0,6.0,13.0,90.0,49.0,0.544,21.0,11.0,0.524,18.0,18.0,1.0,39.0,10.0,49.0,19.0,17.0,26.0,240.0,,,,,,,,,,,,,,,,,,22000579,Regular Season,,,
22000573,2021-03-11 20:00:00,Milwaukee,Bucks,1610612749,New York,Knicks,1610612752,1,1,134,101,29.0,9.0,9.0,87.0,50.0,0.575,38.0,18.0,0.474,17.0,16.0,0.941,38.0,5.0,43.0,18.0,12.0,33.0,240.0,,,,,,,,,,,,,,,,,,22000573,Regular Season,,,
22000548,2021-03-03 20:00:00,Chicago,Bulls,1610612741,New Orleans,Pelicans,1610612740,0,1,128,124,28.0,8.0,6.0,94.0,48.0,0.511,28.0,12.0,0.429,22.0,20.0,0.909,32.0,13.0,45.0,21.0,16.0,4.0,240.0,,,,,,,,,,,,,,,,,,22000548,Regular Season,,,
22000530,2021-03-01 19:00:00,Philadelphia,76ers,1610612755,Indiana,Pacers,1610612754,1,1,130,114,27.0,6.0,10.0,88.0,50.0,0.568,35.0,15.0,0.429,16.0,15.0,0.938,33.0,6.0,39.0,19.0,19.0,16.0,240.0,,,,,,,,,,,,,,,,,,22000530,Regular Season,,,
22000511,2021-02-26 22:00:00,Golden State,Warriors,1610612744,Charlotte,Hornets,1610612766,1,1,130,121,38.0,3.0,10.0,79.0,48.0,0.608,24.0,11.0,0.458,25.0,23.0,0.92,33.0,4.0,37.0,19.0,25.0,9.0,240.0,,,,,,,,,,,,,,,,,,22000511,Regular Season,,,
22000509,2021-02-26 20:00:00,Los Angeles,Clippers,1610612746,Memphis,Grizzlies,1610612763,0,1,119,99,34.0,8.0,6.0,80.0,44.0,0.55,35.0,14.0,0.4,18.0,17.0,0.944,43.0,4.0,47.0,19.0,17.0,20.0,240.0,,,,,,,,,,,,,,,,,,22000509,Regular Season,,,
22000500,2021-02-25 19:30:00,New York,Knicks,1610612752,Sacramento,Kings,1610612758,1,1,140,121,24.0,2.0,8.0,87.0,51.0,0.586,36.0,19.0,0.528,21.0,19.0,0.905,34.0,9.0,43.0,23.0,16.0,19.0,240.0,,,,,,,,,,,,,,,,,,22000500,Regular Season,,,
22000462,2021-02-20 21:00:00,Phoenix,Suns,1610612756,Memphis,Grizzlies,1610612763,0,1,128,97,35.0,7.0,5.0,86.0,46.0,0.535,46.0,24.0,0.522,13.0,12.0,0.923,36.0,5.0,41.0,14.0,12.0,31.0,240.0,,,,,,,,,,,,,,,,,,22000462,Regular Season,,,
22000433,2021-02-16 22:30:00,Brooklyn,Nets,1610612751,Phoenix,Suns,1610612756,0,1,128,124,28.0,4.0,4.0,82.0,47.0,0.573,40.0,20.0,0.5,15.0,14.0,0.933,33.0,4.0,37.0,11.0,10.0,4.0,240.0,,,,,,,,,,,,,,,,,,22000433,Regular Season,,,
22000433,2021-02-16 22:30:00,Phoenix,Suns,1610612756,Brooklyn,Nets,1610612751,1,0,124,128,28.0,3.0,7.0,88.0,48.0,0.545,37.0,16.0,0.432,12.0,12.0,1.0,30.0,4.0,34.0,15.0,6.0,-4.0,240.0,,,,,,,,,,,,,,,,,,22000433,Regular Season,,,
22000424,2021-02-15 22:00:00,Golden State,Warriors,1610612744,Cleveland,Cavaliers,1610612739,1,1,129,98,34.0,10.0,9.0,88.0,46.0,0.523,37.0,17.0,0.459,21.0,20.0,0.952,34.0,5.0,39.0,23.0,14.0,31.0,240.0,,,,,,,,,,,,,,,,,,22000424,Regular Season,,,
22000409,2021-02-13 20:30:00,Brooklyn,Nets,1610612751,Golden State,Warriors,1610612744,0,1,134,117,35.0,5.0,9.0,93.0,50.0,0.538,39.0,16.0,0.41,20.0,18.0,0.9,37.0,8.0,45.0,15.0,13.0,17.0,240.0,,,,,,,,,,,,,,,,,,22000409,Regular Season,,,
22000391,2021-02-11 20:00:00,Indiana,Pacers,1610612754,Detroit,Pistons,1610612765,0,1,111,95,26.0,5.0,10.0,86.0,44.0,0.512,31.0,14.0,0.452,10.0,9.0,0.9,31.0,10.0,41.0,18.0,9.0,16.0,240.0,,,,,,,,,,,,,,,,,,22000391,Regular Season,,,
22000384,2021-02-10 19:30:00,Dallas,Mavericks,1610612742,Atlanta,Hawks,1610612737,1,1,118,117,25.0,3.0,3.0,84.0,43.0,0.512,35.0,14.0,0.4,20.0,18.0,0.9,33.0,4.0,37.0,24.0,11.0,1.0,240.0,,,,,,,,,,,,,,,,,,22000384,Regular Season,,,
22000369,2021-02-08 20:00:00,Toronto,Raptors,1610612761,Memphis,Grizzlies,1610612763,0,1,128,113,28.0,2.0,11.0,77.0,42.0,0.545,37.0,20.0,0.541,26.0,24.0,0.923,30.0,7.0,37.0,24.0,16.0,15.0,240.0,,,,,,,,,,,,,,,,,,22000369,Regular Season,,,
22000298,2021-01-30 20:00:00,Chicago,Bulls,1610612741,Portland,Trail Blazers,1610612757,1,0,122,123,31.0,2.0,5.0,85.0,43.0,0.506,45.0,21.0,0.467,15.0,15.0,1.0,32.0,11.0,43.0,14.0,15.0,-1.0,240.0,,,,,,,,,,,,,,,,,,22000298,Regular Season,,,
22000253,2021-01-24 20:00:00,San Antonio,Spurs,1610612759,Washington,Wizards,1610612764,1,1,121,101,27.0,5.0,11.0,96.0,48.0,0.5,31.0,15.0,0.484,11.0,10.0,0.909,39.0,5.0,44.0,14.0,9.0,20.0,240.0,,,,,,,,,,,,,,,,,,22000253,Regular Season,,,
22000227,2021-01-21 22:00:00,Utah,Jazz,1610612762,New Orleans,Pelicans,1610612740,1,1,129,118,27.0,8.0,8.0,88.0,44.0,0.5,39.0,17.0,0.436,25.0,24.0,0.96,31.0,8.0,39.0,27.0,15.0,11.0,240.0,,,,,,,,,,,,,,,,,,22000227,Regular Season,,,
22000105,2021-01-05 22:00:00,Los Angeles,Clippers,1610612746,San Antonio,Spurs,1610612759,1,0,113,116,29.0,7.0,6.0,86.0,43.0,0.5,35.0,15.0,0.429,13.0,12.0,0.923,38.0,7.0,45.0,16.0,13.0,-3.0,240.0,,,,,,,,,,,,,,,,,,22000105,Regular Season,,,
41900402,2020-10-02 21:00:00,Miami,Heat,1610612748,Los Angeles,Lakers,1610612747,0,0,114,124,29.0,1.0,2.0,71.0,36.0,0.507,27.0,11.0,0.407,34.0,31.0,0.912,31.0,6.0,37.0,23.0,10.0,-10.0,240.0,,,,,,,,,,,,,,,,,,41900402,Playoffs,NBA Finals,,2.0
41900165,2020-08-25 18:30:00,Denver,Nuggets,1610612743,Utah,Jazz,1610612762,1,1,117,107,22.0,5.0,4.0,85.0,43.0,0.506,35.0,16.0,0.457,16.0,15.0,0.938,33.0,5.0,38.0,18.0,10.0,10.0,240.0,,,,,,,,,,,,,,,,,,41900165,Playoffs,West - First Round,,5.0
21901299,2020-08-11 16:30:00,Phoenix,Suns,1610612756,Philadelphia,76ers,1610612755,0,1,130,117,28.0,3.0,4.0,89.0,49.0,0.551,28.0,12.0,0.429,21.0,20.0,0.952,33.0,11.0,44.0,18.0,7.0,13.0,240.0,,,,,,,,,,,,,,,,,,21901299,Regular Season,,,
21901282,2020-08-08 18:00:00,Indiana,Pacers,1610612754,Los Angeles,Lakers,1610612747,1,1,116,111,25.0,4.0,12.0,84.0,44.0,0.524,33.0,15.0,0.455,14.0,13.0,0.929,35.0,7.0,42.0,21.0,20.0,5.0,240.0,,,,,,,,,,,,,,,,,,21901282,Regular Season,,,
21901245,2020-08-02 15:30:00,Portland,Trail Blazers,1610612757,Boston,Celtics,1610612738,0,0,124,128,31.0,5.0,8.0,90.0,45.0,0.5,42.0,19.0,0.452,16.0,15.0,0.938,26.0,9.0,35.0,25.0,12.0,-4.0,240.0,,,,,,,,,,,,,,,,,,21901245,Regular Season,,,
21900967,2020-03-10 22:30:00,Los Angeles,Clippers,1610612746,Golden State,Warriors,1610612744,0,1,131,107,28.0,2.0,5.0,92.0,46.0,0.5,44.0,20.0,0.455,19.0,19.0,1.0,36.0,11.0,47.0,19.0,11.0,24.0,240.0,,,,,,,,,,,,,,,,,,21900967,Regular Season,,,
21900904,2020-03-02 19:00:00,Portland,Trail Blazers,1610612757,Orlando,Magic,1610612753,0,1,130,107,27.0,4.0,6.0,88.0,49.0,0.557,33.0,16.0,0.485,16.0,16.0,1.0,43.0,6.0,49.0,24.0,12.0,23.0,240.0,,,,,,,,,,,,,,,,,,21900904,Regular Season,,,
21900886,2020-02-28 22:30:00,Los Angeles,Clippers,1610612746,Denver,Nuggets,1610612743,1,1,132,103,35.0,5.0,6.0,89.0,48.0,0.539,39.0,18.0,0.462,20.0,18.0,0.9,35.0,11.0,46.0,19.0,12.0,29.0,240.0,,,,,,,,,,,,,,,,,,21900886,Regular Season,,,
21900850,2020-02-24 19:00:00,Philadelphia,76ers,1610612755,Atlanta,Hawks,1610612737,1,1,129,112,27.0,5.0,9.0,88.0,45.0,0.511,30.0,12.0,0.4,30.0,27.0,0.9,39.0,9.0,48.0,22.0,12.0,17.0,240.0,,,,,,,,,,,,,,,,,,21900850,Regular Season,,,
21900825,2020-02-20 22:30:00,Houston,Rockets,1610612745,Golden State,Warriors,1610612744,0,1,135,105,31.0,7.0,14.0,85.0,45.0,0.529,49.0,25.0,0.51,22.0,20.0,0.909,28.0,8.0,36.0,15.0,16.0,30.0,240.0,,,,,,,,,,,,,,,,,,21900825,Regular Season,,,
21900795,2020-02-10 19:00:00,Atlanta,Hawks,1610612737,Orlando,Magic,1610612753,0,0,126,135,33.0,5.0,5.0,88.0,47.0,0.534,37.0,16.0,0.432,17.0,16.0,0.941,27.0,4.0,31.0,18.0,12.0,-9.0,240.0,,,,,,,,,,,,,,,,,,21900795,Regular Season,,,
21900778,2020-02-08 19:00:00,Dallas,Mavericks,1610612742,Charlotte,Hornets,1610612766,0,1,116,100,29.0,6.0,5.0,87.0,44.0,0.506,35.0,17.0,0.486,11.0,11.0,1.0,35.0,11.0,46.0,18.0,12.0,16.0,240.0,,,,,,,,,,,,,,,,,,21900778,Regular Season,,,
21900774,2020-02-07 21:00:00,Phoenix,Suns,1610612756,Houston,Rockets,1610612745,1,1,127,91,29.0,9.0,10.0,77.0,43.0,0.558,31.0,15.0,0.484,27.0,26.0,0.963,41.0,10.0,51.0,15.0,23.0,36.0,240.0,,,,,,,,,,,,,,,,,,21900774,Regular Season,,,
21900759,2020-02-05 20:00:00,Atlanta,Hawks,1610612737,Minnesota,Timberwolves,1610612750,0,1,127,120,23.0,4.0,7.0,82.0,43.0,0.524,32.0,13.0,0.406,30.0,28.0,0.933,37.0,7.0,44.0,22.0,21.0,7.0,240.0,,,,,,,,,,,,,,,,,,21900759,Regular Season,,,
21900745,2020-02-03 19:30:00,Atlanta,Hawks,1610612737,Boston,Celtics,1610612738,1,0,115,123,22.0,6.0,9.0,84.0,42.0,0.5,30.0,12.0,0.4,21.0,19.0,0.905,26.0,6.0,32.0,19.0,17.0,-8.0,240.0,,,,,,,,,,,,,,,,,,21900745,Regular Season,,,
21900706,2020-01-28 20:30:00,Phoenix,Suns,1610612756,Dallas,Mavericks,1610612742,0,1,133,104,34.0,4.0,10.0,86.0,51.0,0.593,28.0,12.0,0.429,21.0,19.0,0.905,31.0,8.0,39.0,25.0,13.0,29.0,240.0,,,,,,,,,,,,,,,,,,21900706,Regular Season,,,
21900705,2020-01-28 20:00:00,Milwaukee,Bucks,1610612749,Washington,Wizards,1610612764,1,1,151,131,31.0,3.0,3.0,90.0,50.0,0.556,37.0,19.0,0.514,35.0,32.0,0.914,35.0,11.0,46.0,26.0,15.0,20.0,240.0,,,,,,,,,,,,,,,,,,21900705,Regular Season,,,
21900694,2020-01-27 19:30:00,Miami,Heat,1610612748,Orlando,Magic,1610612753,1,1,113,92,31.0,9.0,2.0,79.0,42.0,0.532,28.0,14.0,0.5,16.0,15.0,0.938,38.0,3.0,41.0,18.0,12.0,21.0,240.0,,,,,,,,,,,,,,,,,,21900694,Regular Season,,,
21900692,2020-01-26 21:00:00,Indiana,Pacers,1610612754,Portland,Trail Blazers,1610612757,0,0,129,139,31.0,2.0,5.0,93.0,48.0,0.516,28.0,13.0,0.464,21.0,20.0,0.952,25.0,6.0,31.0,19.0,7.0,-10.0,240.0,,,,,,,,,,,,,,,,,,21900692,Regular Season,,,
21900679,2020-01-24 22:30:00,Indiana,Pacers,1610612754,Golden State,Warriors,1610612744,0,1,129,118,35.0,4.0,15.0,87.0,50.0,0.575,28.0,17.0,0.607,13.0,12.0,0.923,31.0,5.0,36.0,20.0,12.0,11.0,240.0,,,,,,,,,,,,,,,,,,21900679,Regular Season,,,
21900670,2020-01-24 19:00:00,Memphis,Grizzlies,1610612763,Detroit,Pistons,1610612765,0,1,125,112,27.0,4.0,6.0,79.0,43.0,0.544,22.0,11.0,0.5,31.0,28.0,0.903,41.0,8.0,49.0,23.0,14.0,13.0,240.0,,,,,,,,,,,,,,,,,,21900670,Regular Season,,,
21900631,2020-01-18 20:00:00,Cleveland,Cavaliers,1610612739,Chicago,Bulls,1610612741,0,0,116,118,27.0,5.0,5.0,73.0,40.0,0.548,29.0,15.0,0.517,23.0,21.0,0.913,29.0,7.0,36.0,18.0,27.0,-2.0,240.0,,,,,,,,,,,,,,,,,,21900631,Regular Season,,,
21900482,2019-12-28 20:30:00,Dallas,Mavericks,1610612742,Golden State,Warriors,1610612744,0,1,141,121,35.0,7.0,11.0,92.0,48.0,0.522,51.0,24.0,0.471,21.0,21.0,1.0,37.0,9.0,46.0,17.0,13.0,20.0,240.0,,,,,,,,,,,,,,,,,,21900482,Regular Season,,,
21900430,2019-12-21 17:00:00,Utah,Jazz,1610612762,Charlotte,Hornets,1610612766,0,1,114,107,27.0,4.0,7.0,75.0,39.0,0.52,34.0,17.0,0.5,20.0,19.0,0.95,34.0,8.0,42.0,27.0,21.0,7.0,240.0,,,,,,,,,,,,,,,,,,21900430,Regular Season,,,
21900371,2019-12-13 19:00:00,Houston,Rockets,1610612745,Orlando,Magic,1610612753,0,1,130,107,21.0,7.0,5.0,86.0,48.0,0.558,39.0,22.0,0.564,13.0,12.0,0.923,35.0,7.0,42.0,20.0,9.0,23.0,240.0,,,,,,,,,,,,,,,,,,21900371,Regular Season,,,
21900342,2019-12-08 21:30:00,Los Angeles,Lakers,1610612747,Minnesota,Timberwolves,1610612750,1,1,142,125,32.0,1.0,9.0,94.0,55.0,0.585,31.0,14.0,0.452,20.0,18.0,0.9,31.0,10.0,41.0,19.0,11.0,17.0,240.0,,,,,,,,,,,,,,,,,,21900342,Regular Season,,,
21900334,2019-12-07 22:00:00,Utah,Jazz,1610612762,Memphis,Grizzlies,1610612763,1,1,126,112,32.0,0.0,8.0,80.0,45.0,0.563,34.0,19.0,0.559,18.0,17.0,0.944,32.0,9.0,41.0,25.0,22.0,14.0,240.0,,,,,,,,,,,,,,,,,,21900334,Regular Season,,,
21900265,2019-11-27 22:00:00,Portland,Trail Blazers,1610612757,Oklahoma City,Thunder,1610612760,1,1,136,119,23.0,1.0,3.0,94.0,49.0,0.521,30.0,14.0,0.467,24.0,24.0,1.0,44.0,10.0,54.0,32.0,9.0,17.0,240.0,,,,,,,,,,,,,,,,,,21900265,Regular Season,,,
21900263,2019-11-27 21:00:00,Washington,Wizards,1610612764,Phoenix,Suns,1610612756,0,1,140,132,32.0,5.0,9.0,89.0,51.0,0.573,35.0,19.0,0.543,20.0,19.0,0.95,30.0,4.0,34.0,20.0,16.0,8.0,240.0,,,,,,,,,,,,,,,,,,21900263,Regular Season,,,
21900248,2019-11-25 20:00:00,Utah,Jazz,1610612762,Milwaukee,Bucks,1610612749,0,0,118,122,29.0,6.0,4.0,85.0,43.0,0.506,45.0,21.0,0.467,12.0,11.0,0.917,36.0,4.0,40.0,23.0,17.0,-4.0,240.0,,,,,,,,,,,,,,,,,,21900248,Regular Season,,,
21900227,2019-11-23 19:00:00,Indiana,Pacers,1610612754,Orlando,Magic,1610612753,1,1,111,106,26.0,6.0,6.0,79.0,43.0,0.544,24.0,10.0,0.417,16.0,15.0,0.938,35.0,7.0,42.0,14.0,19.0,5.0,240.0,,,,,,,,,,,,,,,,,,21900227,Regular Season,,,
21900216,2019-11-22 19:00:00,Charlotte,Hornets,1610612766,Washington,Wizards,1610612764,0,0,118,125,24.0,5.0,9.0,93.0,48.0,0.516,34.0,14.0,0.412,8.0,8.0,1.0,37.0,7.0,44.0,18.0,16.0,-7.0,240.0,,,,,,,,,,,,,,,,,,21900216,Regular Season,,,
21900200,2019-11-19 22:00:00,Sacramento,Kings,1610612758,Phoenix,Suns,1610612756,1,1,120,116,28.0,7.0,7.0,79.0,42.0,0.532,31.0,13.0,0.419,25.0,23.0,0.92,35.0,8.0,43.0,26.0,19.0,4.0,240.0,,,,,,,,,,,,,,,,,,21900200,Regular Season,,,
21900182,2019-11-16 22:30:00,Los Angeles,Clippers,1610612746,Atlanta,Hawks,1610612737,1,1,150,101,30.0,12.0,10.0,93.0,50.0,0.538,33.0,17.0,0.515,35.0,33.0,0.943,41.0,12.0,53.0,28.0,21.0,49.0,240.0,,,,,,,,,,,,,,,,,,21900182,Regular Season,,,
21900161,2019-11-14 18:00:00,Miami,Heat,1610612748,Cleveland,Cavaliers,1610612739,0,1,108,97,31.0,7.0,10.0,79.0,43.0,0.544,30.0,12.0,0.4,11.0,10.0,0.909,37.0,4.0,41.0,21.0,19.0,11.0,240.0,,,,,,,,,,,,,,,,,,21900161,Regular Season,,,
21900113,2019-11-07 20:30:00,San Antonio,Spurs,1610612759,Oklahoma City,Thunder,1610612760,1,1,121,112,32.0,3.0,5.0,94.0,51.0,0.543,20.0,9.0,0.45,11.0,10.0,0.909,35.0,12.0,47.0,21.0,13.0,9.0,240.0,,,,,,,,,,,,,,,,,,21900113,Regular Season,,,
11900005,2019-10-05 09:30:00,Indiana,Pacers,1610612754,Sacramento,Kings,1610612758,1,1,130,106,35.0,10.0,7.0,94.0,49.0,0.521,29.0,15.0,0.517,18.0,17.0,0.944,41.0,10.0,51.0,28.0,20.0,24.0,240.0,,,,,,,,,,,,,,,,,,11900005,Preseason,,,
41800403,2019-06-05 21:00:00,Toronto,Raptors,1610612761,Golden State,Warriors,1610612744,0,1,123,109,30.0,10.0,9.0,82.0,43.0,0.524,38.0,17.0,0.447,21.0,20.0,0.952,35.0,5.0,40.0,22.0,16.0,14.0,240.0,,,,,,,,,,,,,,,,,,41800403,Playoffs,NBA Finals,,3.0
21801191,2019-04-05 22:30:00,Golden State,Warriors,1610612744,Cleveland,Cavaliers,1610612739,1,1,120,114,29.0,8.0,2.0,87.0,46.0,0.529,37.0,20.0,0.541,8.0,8.0,1.0,34.0,4.0,38.0,21.0,13.0,6.0,240.0,,,,,,,,,,,,,,,,,,21801191,Regular Season,,,
21801134,2019-03-29 21:00:00,Utah,Jazz,1610612762,Washington,Wizards,1610612764,1,1,128,124,26.0,7.0,7.0,87.0,48.0,0.552,32.0,14.0,0.438,18.0,18.0,1.0,36.0,8.0,44.0,22.0,18.0,4.0,240.0,,,,,,,,,,,,,,,,,,21801134,Regular Season,,,
21801112,2019-03-26 20:00:00,Los Angeles,Clippers,1610612746,Minnesota,Timberwolves,1610612750,0,1,122,111,30.0,4.0,8.0,85.0,46.0,0.541,32.0,16.0,0.5,14.0,14.0,1.0,48.0,3.0,51.0,26.0,18.0,11.0,240.0,,,,,,,,,,,,,,,,,,21801112,Regular Season,,,
21801098,2019-03-24 18:00:00,Toronto,Raptors,1610612761,Charlotte,Hornets,1610612766,1,0,114,115,29.0,11.0,6.0,77.0,45.0,0.584,26.0,11.0,0.423,13.0,13.0,1.0,32.0,3.0,35.0,17.0,13.0,-1.0,240.0,,,,,,,,,,,,,,,,,,21801098,Regular Season,,,
21801093,2019-03-23 22:00:00,Detroit,Pistons,1610612765,Portland,Trail Blazers,1610612757,0,0,112,117,24.0,3.0,9.0,84.0,42.0,0.5,34.0,14.0,0.412,14.0,14.0,1.0,23.0,6.0,29.0,21.0,8.0,-5.0,240.0,,,,,,,,,,,,,,,,,,21801093,Regular Season,,,
21800964,2019-03-05 22:30:00,Boston,Celtics,1610612738,Golden State,Warriors,1610612744,0,1,128,95,38.0,5.0,12.0,96.0,49.0,0.51,34.0,14.0,0.412,17.0,16.0,0.941,37.0,9.0,46.0,24.0,11.0,33.0,240.0,,,,,,,,,,,,,,,,,,21800964,Regular Season,,,
21800891,2019-02-23 20:30:00,Milwaukee,Bucks,1610612749,Minnesota,Timberwolves,1610612750,1,1,140,128,28.0,8.0,6.0,95.0,50.0,0.526,43.0,19.0,0.442,22.0,21.0,0.955,39.0,10.0,49.0,17.0,11.0,12.0,240.0,,,,,,,,,,,,,,,,,,21800891,Regular Season,,,
21800889,2019-02-23 20:00:00,Chicago,Bulls,1610612741,Boston,Celtics,1610612738,1,1,126,116,26.0,2.0,4.0,88.0,47.0,0.534,30.0,12.0,0.4,21.0,20.0,0.952,38.0,11.0,49.0,22.0,13.0,10.0,240.0,,,,,,,,,,,,,,,,,,21800889,Regular Season,,,
21800818,2019-02-08 19:00:00,Philadelphia,76ers,1610612755,Denver,Nuggets,1610612743,1,1,117,110,23.0,5.0,7.0,78.0,39.0,0.5,22.0,10.0,0.455,32.0,29.0,0.906,35.0,7.0,42.0,12.0,17.0,7.0,240.0,,,,,,,,,,,,,,,,,,21800818,Regular Season,,,
21800812,2019-02-07 19:00:00,Orlando,Magic,1610612753,Minnesota,Timberwolves,1610612750,1,1,122,112,23.0,7.0,5.0,83.0,45.0,0.542,26.0,11.0,0.423,23.0,21.0,0.913,31.0,10.0,41.0,16.0,13.0,10.0,240.0,,,,,,,,,,,,,,,,,,21800812,Regular Season,,,
21800707,2019-01-23 19:30:00,Boston,Celtics,1610612738,Cleveland,Cavaliers,1610612739,1,1,123,103,25.0,5.0,12.0,86.0,45.0,0.523,25.0,12.0,0.48,23.0,21.0,0.913,34.0,9.0,43.0,20.0,14.0,20.0,240.0,,,,,,,,,,,,,,,,,,21800707,Regular Season,,,
21800670,2019-01-17 21:30:00,Los Angeles,Lakers,1610612747,Oklahoma City,Thunder,1610612760,0,1,138,128,37.0,5.0,11.0,99.0,50.0,0.505,40.0,19.0,0.475,21.0,19.0,0.905,49.0,14.0,63.0,24.0,24.0,10.0,265.0,,,,,,,,,,,,,,,,,,21800670,Regular Season,,,
21800667,2019-01-17 19:00:00,Philadelphia,76ers,1610612755,Indiana,Pacers,1610612754,0,1,120,96,38.0,6.0,8.0,87.0,46.0,0.529,34.0,18.0,0.529,11.0,10.0,0.909,42.0,9.0,51.0,10.0,18.0,24.0,240.0,,,,,,,,,,,,,,,,,,21800667,Regular Season,,,
21800623,2019-01-11 19:30:00,Indiana,Pacers,1610612754,New York,Knicks,1610612752,0,1,121,106,30.0,1.0,8.0,94.0,49.0,0.521,26.0,12.0,0.462,11.0,11.0,1.0,36.0,11.0,47.0,15.0,14.0,15.0,240.0,,,,,,,,,,,,,,,,,,21800623,Regular Season,,,
21800615,2019-01-09 22:00:00,Portland,Trail Blazers,1610612757,Chicago,Bulls,1610612741,1,1,124,112,28.0,7.0,6.0,83.0,47.0,0.566,26.0,11.0,0.423,21.0,19.0,0.905,37.0,6.0,43.0,21.0,16.0,12.0,240.0,,,,,,,,,,,,,,,,,,21800615,Regular Season,,,
21800612,2019-01-09 20:00:00,New Orleans,Pelicans,1610612740,Cleveland,Cavaliers,1610612739,1,1,140,124,33.0,7.0,7.0,84.0,46.0,0.548,29.0,12.0,0.414,39.0,36.0,0.923,33.0,11.0,44.0,21.0,17.0,16.0,240.0,,,,,,,,,,,,,,,,,,21800612,Regular Season,,,
21800589,2019-01-06 19:30:00,Toronto,Raptors,1610612761,Indiana,Pacers,1610612754,1,1,121,105,30.0,4.0,9.0,85.0,44.0,0.518,33.0,17.0,0.515,17.0,16.0,0.941,33.0,8.0,41.0,21.0,15.0,16.0,240.0,,,,,,,,,,,,,,,,,,21800589,Regular Season,,,
21800563,2019-01-03 20:00:00,San Antonio,Spurs,1610612759,Toronto,Raptors,1610612761,1,1,125,107,32.0,0.0,7.0,85.0,47.0,0.553,27.0,13.0,0.481,20.0,18.0,0.9,36.0,8.0,44.0,19.0,13.0,18.0,240.0,,,,,,,,,,,,,,,,,,21800563,Regular Season,,,
21800546,2018-12-31 20:00:00,New Orleans,Pelicans,1610612740,Minnesota,Timberwolves,1610612750,1,1,123,114,28.0,2.0,3.0,87.0,45.0,0.517,25.0,14.0,0.56,21.0,19.0,0.905,33.0,11.0,44.0,21.0,15.0,9.0,240.0,,,,,,,,,,,,,,,,,,21800546,Regular Season,,,
21800479,2018-12-22 17:00:00,Los Angeles,Clippers,1610612746,Denver,Nuggets,1610612743,1,1,132,111,28.0,5.0,7.0,92.0,53.0,0.576,20.0,10.0,0.5,17.0,16.0,0.941,43.0,13.0,56.0,23.0,18.0,21.0,240.0,,,,,,,,,,,,,,,,,,21800479,Regular Season,,,
21800436,2018-12-16 15:00:00,Brooklyn,Nets,1610612751,Atlanta,Hawks,1610612737,1,1,144,127,34.0,3.0,12.0,88.0,49.0,0.557,40.0,16.0,0.4,33.0,30.0,0.909,29.0,10.0,39.0,21.0,13.0,17.0,240.0,,,,,,,,,,,,,,,,,,21800436,Regular Season,,,
21800427,2018-12-14 22:00:00,Portland,Trail Blazers,1610612757,Toronto,Raptors,1610612761,1,1,128,122,29.0,4.0,10.0,94.0,48.0,0.511,27.0,13.0,0.481,21.0,19.0,0.905,26.0,12.0,38.0,15.0,8.0,6.0,240.0,,,,,,,,,,,,,,,,,,21800427,Regular Season,,,
